fleet_id,vehicle_id,current_vehicle_make,current_vehicle_model,vehicle_type,fuel_type,vehicle_age_years,purchase_year,daily_distance_km,monthly_distance_km,operating_days_per_month,average_trip_distance_km,usage_pattern,fuel_cost_monthly,maintenance_cost_monthly,vehicle_value,remaining_life_years,payload_requirement_kg,required_range_km,charging_window_hours,depot_location,ev_suitable,recommended_ev_type,electrification_priority,recommended_ev_model,estimated_annual_savings,carbon_reduction_percent,readiness_score,annual_fuel_cost,annual_maintenance_cost,total_annual_operating_cost,vehicle_replacement_priority
FLEET_380,VH_82031,Bharatbenz,1317R,Truck,Cng,7.5,2019,310.0,7750.0,25,125.0,Mixed,47671.0,15508.0,1399000.0,4.1,7593.0,526.0,7,Pune,True,Heavy Commercial,Medium,Ashok Leyland Ev,342000.0,65.0,57.0,572052.0,186096.0,758148.0,Critical
FLEET_061,VH_19334,Mahindra,E2O,Delivery Van,Diesel,6.9,2020,132.0,3168.0,24,48.0,Mixed,22172.0,5702.0,676000.0,4.4,709.0,198.0,8,Jaipur,True,Light Commercial,Medium,Maruti E-Eeco,165000.0,55.0,52.0,266064.0,68424.0,334488.0,High
FLEET_167,VH_56830,Skoda,Kushaq,Suv,Petrol,4.6,2022,48.0,1200.0,25,21.0,Mixed,9774.0,2314.0,635000.0,7.4,675.0,68.0,7,Ahmedabad,True,Passenger,High,Toyota E-Innova,80000.0,53.0,83.0,117288.0,27768.0,145056.0,High
FLEET_148,VH_54613,Skoda,Slavia,Minivan,Diesel,5.1,2021,209.0,5016.0,24,71.0,Urban,37050.0,9522.0,560000.0,6.2,997.0,289.0,6,Ahmedabad,True,Light Commercial,Medium,Maruti E-Eeco,309000.0,50.0,62.0,444600.0,114264.0,558864.0,Critical
FLEET_128,VH_33682,Tata,Magic,Delivery Van,Diesel,8.2,2018,206.0,5356.0,26,102.0,Urban,25585.0,9488.0,217000.0,3.2,1043.0,284.0,7,Nagpur,True,Light Commercial,Low,Maruti E-Eeco,241000.0,59.0,46.0,307020.0,113856.0,420876.0,Critical
FLEET_275,VH_01705,Maruti,Celerio,Delivery Van,Diesel,1.9,2025,136.0,3400.0,25,67.0,Mixed,16551.0,7441.0,962000.0,9.4,1234.0,209.0,5,Bangalore,True,Light Commercial,Medium,Force Ev,135000.0,54.0,73.0,198612.0,89292.0,287904.0,High
FLEET_004,VH_22723,Hyundai,E-Oniq,Minivan,Diesel,6.9,2020,80.0,2080.0,26,31.0,Urban,12346.0,3627.0,378000.0,4.4,905.0,107.0,9,Chennai,True,Light Commercial,Medium,Mahindra Ev,105000.0,47.0,59.0,148152.0,43524.0,191676.0,High
FLEET_216,VH_97938,Volvo,Fm420,Truck,Diesel,10.3,2016,324.0,8424.0,26,126.0,Mixed,59432.0,18611.0,1261000.0,1.5,7859.0,504.0,6,Jaipur,False,Heavy Commercial,Low,Tata Prima Ev,550000.0,50.0,31.0,713184.0,223332.0,936516.0,Critical
FLEET_247,VH_02237,Maruti,Vitara,Delivery Van,Diesel,8.8,2018,141.0,3666.0,26,62.0,Mixed,24153.0,6690.0,239000.0,3.0,621.0,209.0,6,Delhi,True,Light Commercial,Medium,Maruti E-Eeco,194000.0,51.0,56.0,289836.0,80280.0,370116.0,Critical
FLEET_339,VH_04764,Force,Urbania,Delivery Van,Cng,4.3,2022,146.0,3650.0,25,48.0,Rural,17879.0,5926.0,375000.0,6.9,1262.0,213.0,6,Jaipur,True,Light Commercial,High,Maruti E-Eeco,129000.0,63.0,88.0,214548.0,71112.0,285660.0,High
FLEET_037,VH_93229,Tata,Iris,Suv,Petrol,8.2,2018,120.0,2760.0,23,43.0,Urban,19286.0,4808.0,669000.0,3.7,695.0,162.0,6,Jaipur,True,Passenger,High,Tata Nexon Ev,134000.0,60.0,75.0,231432.0,57696.0,289128.0,Critical
FLEET_204,VH_38866,Mahindra,Alfa,Delivery Van,Cng,4.8,2022,86.0,2236.0,26,41.0,Urban,8687.0,4060.0,956000.0,7.0,662.0,116.0,6,Mumbai,True,Light Commercial,High,Tata Ace Ev,67000.0,69.0,96.0,104244.0,48720.0,152964.0,High
FLEET_176,VH_43981,Skoda,Slavia,Light Commercial,Diesel,6.6,2020,103.0,2575.0,25,32.0,Mixed,15459.0,5241.0,630000.0,4.7,750.0,134.0,8,Kolkata,True,Light Commercial,Medium,Tata Ace Ev,109000.0,48.0,64.0,185508.0,62892.0,248400.0,High
FLEET_201,VH_33496,Skoda,Kushaq,Sedan,Petrol,5.0,2021,111.0,2553.0,23,33.0,Urban,19635.0,4870.0,472000.0,6.5,466.0,149.0,10,Nagpur,True,Passenger,High,Hyundai E-Oniq,152000.0,51.0,85.0,235620.0,58440.0,294060.0,High
FLEET_313,VH_96973,Kia,Seltos,Minivan,Diesel,11.0,2015,138.0,3588.0,26,48.0,Mixed,20276.0,7253.0,252000.0,1.3,751.0,210.0,6,Mumbai,True,Light Commercial,Medium,Tata Winger Ev,177000.0,46.0,56.0,243312.0,87036.0,330348.0,Critical
FLEET_033,VH_95287,Mahindra,Alfa,Delivery Van,Diesel,4.1,2022,201.0,5226.0,26,66.0,Urban,34409.0,8974.0,973000.0,6.8,717.0,308.0,9,Bangalore,True,Light Commercial,Medium,Maruti E-Eeco,267000.0,52.0,63.0,412908.0,107688.0,520596.0,Critical
FLEET_388,VH_97545,Maruti,Alto,Delivery Van,Diesel,4.6,2022,144.0,3456.0,24,70.0,Urban,22728.0,7489.0,663000.0,7.1,1344.0,230.0,10,Nagpur,True,Light Commercial,Medium,Mahindra Ev,202000.0,59.0,76.0,272736.0,89868.0,362604.0,High
FLEET_230,VH_19467,Maruti,Vitara,Crossover,Diesel,7.3,2019,85.0,1955.0,23,40.0,Urban,16789.0,4400.0,746000.0,4.2,585.0,109.0,6,Kolkata,True,Passenger,Medium,Maruti E-Swift,137000.0,64.0,69.0,201468.0,52800.0,254268.0,Critical
FLEET_151,VH_28492,Kia,Sonet,Passenger,Petrol,6.7,2020,36.0,864.0,24,12.0,Urban,7434.0,2098.0,335000.0,5.2,408.0,60.0,7,Kolkata,True,Passenger,Medium,Tata Nexon Ev,54000.0,71.0,66.0,89208.0,25176.0,114384.0,High
FLEET_099,VH_30515,Tata,Curvv,Passenger,Diesel,10.3,2016,111.0,2775.0,25,47.0,Mixed,19088.0,6260.0,118000.0,1.7,448.0,157.0,7,Jaipur,True,Passenger,Medium,Tata Nexon Ev,142000.0,64.0,59.0,229056.0,75120.0,304176.0,Critical
FLEET_152,VH_30493,Kia,Seltos,Suv,Diesel,9.5,2017,121.0,2904.0,24,44.0,Urban,18023.0,6474.0,719000.0,2.4,515.0,156.0,6,Pune,True,Passenger,Medium,Skoda E-Slavia,162000.0,50.0,58.0,216276.0,77688.0,293964.0,Critical
FLEET_220,VH_98733,Mahindra,E2O,Suv,Petrol,5.2,2021,65.0,1560.0,24,17.0,Mixed,11508.0,2760.0,1405000.0,6.4,547.0,95.0,6,Delhi,True,Passenger,High,Mahindra E2O,75000.0,64.0,92.0,138096.0,33120.0,171216.0,High
FLEET_085,VH_75190,Maruti,Vitara,Minivan,Diesel,6.6,2020,183.0,4575.0,25,79.0,Mixed,27096.0,8273.0,340000.0,4.8,733.0,285.0,6,Jaipur,True,Light Commercial,Medium,Tata Magic Ev,192000.0,55.0,47.0,325152.0,99276.0,424428.0,Critical
FLEET_087,VH_53339,Tata,Safari,Light Commercial,Petrol,1.5,2025,84.0,2016.0,24,28.0,Urban,17380.0,3524.0,620000.0,10.4,936.0,105.0,8,Nagpur,True,Light Commercial,High,Eicher Ev,106000.0,57.0,99.0,208560.0,42288.0,250848.0,High
FLEET_186,VH_99827,Tata,Curvv,Passenger,Petrol,9.3,2017,121.0,2783.0,23,36.0,Mixed,25177.0,7037.0,327000.0,2.4,275.0,153.0,8,Delhi,True,Passenger,Medium,Skoda E-Slavia,206000.0,55.0,71.0,302124.0,84444.0,386568.0,Critical
FLEET_339,VH_79852,Mahindra,Bolero,Sedan,Petrol,8.5,2018,112.0,2576.0,23,30.0,Urban,22925.0,6656.0,297000.0,3.0,492.0,147.0,10,Pune,True,Passenger,High,Mahindra E2O,181000.0,55.0,82.0,275100.0,79872.0,354972.0,Critical
FLEET_066,VH_20394,Skoda,Slavia,Minivan,Diesel,8.9,2018,153.0,3825.0,25,53.0,Mixed,22392.0,5995.0,317000.0,2.9,801.0,208.0,7,Bangalore,True,Light Commercial,Medium,Tata Ace Ev,173000.0,64.0,61.0,268704.0,71940.0,340644.0,Critical
FLEET_345,VH_97370,Kia,Seltos,Passenger,Petrol,11.4,2015,88.0,2024.0,23,23.0,Urban,18693.0,3724.0,137000.0,1.4,390.0,122.0,8,Ahmedabad,True,Passenger,Medium,Maruti E-Swift,126000.0,65.0,75.0,224316.0,44688.0,269004.0,Critical
FLEET_319,VH_77575,Force,Trax,Delivery Van,Diesel,0.6,2026,167.0,4342.0,26,62.0,Urban,23979.0,7680.0,1180000.0,9.8,1123.0,263.0,6,Bangalore,True,Light Commercial,High,Maruti E-Eeco,170000.0,49.0,83.0,287748.0,92160.0,379908.0,High
FLEET_052,VH_84846,Tata,Lpt,Crossover,Petrol,10.5,2016,96.0,2304.0,24,30.0,Urban,18086.0,5436.0,474000.0,1.4,551.0,121.0,7,Kolkata,True,Passenger,High,Hyundai E-Oniq,160000.0,55.0,82.0,217032.0,65232.0,282264.0,Critical
FLEET_113,VH_46335,Mahindra,Verito,Three-Wheeler,Petrol,6.3,2020,28.0,700.0,25,7.0,Urban,2020.0,1183.0,42000.0,5.2,305.0,60.0,7,Ahmedabad,True,L3 Category,Medium,Ashok Leyland Ev,18000.0,60.0,78.0,24240.0,14196.0,38436.0,Medium
FLEET_251,VH_75500,Force,Urbania,Delivery Van,Diesel,4.0,2022,128.0,3328.0,26,36.0,Mixed,16030.0,5146.0,903000.0,7.5,952.0,183.0,8,Kolkata,True,Light Commercial,Medium,Tata Ace Ev,116000.0,43.0,61.0,192360.0,61752.0,254112.0,High
FLEET_181,VH_36240,Kia,Sonet,Sedan,Diesel,9.6,2017,54.0,1242.0,23,21.0,Urban,8945.0,2323.0,162000.0,2.1,475.0,69.0,7,Bangalore,True,Passenger,Medium,Tata Nexon Ev,67000.0,44.0,57.0,107340.0,27876.0,135216.0,High
FLEET_042,VH_47086,Hyundai,Aura,Suv,Petrol,11.6,2015,46.0,1150.0,25,19.0,Urban,7157.0,2729.0,374000.0,1.3,405.0,65.0,7,Kolkata,True,Passenger,Medium,Maruti E-Swift,56000.0,60.0,66.0,85884.0,32748.0,118632.0,Critical
FLEET_060,VH_25043,Scania,R560,Heavy Commercial,Petrol,9.6,2017,330.0,8250.0,25,140.0,Mixed,68446.0,16695.0,737000.0,2.2,7480.0,505.0,6,Nagpur,True,Heavy Commercial,Low,Bharatbenz Ev,513000.0,64.0,40.0,821352.0,200340.0,1021692.0,Critical
FLEET_124,VH_80886,Skoda,Kushaq,Suv,Petrol,3.3,2023,128.0,2944.0,23,38.0,Mixed,25691.0,6724.0,1350000.0,7.6,586.0,163.0,7,Ahmedabad,True,Passenger,High,Toyota E-Innova,225000.0,70.0,92.0,308292.0,80688.0,388980.0,High
FLEET_022,VH_88252,Hyundai,Aura,Sedan,Diesel,7.5,2019,67.0,1541.0,23,19.0,Mixed,11484.0,3539.0,354000.0,3.8,352.0,95.0,6,Pune,True,Passenger,Medium,Tata Nexon Ev,79000.0,54.0,58.0,137808.0,42468.0,180276.0,High
FLEET_364,VH_54767,Bajaj,Qute,Three-Wheeler,Cng,5.5,2021,26.0,650.0,25,8.0,Urban,1521.0,1114.0,50000.0,6.0,335.0,60.0,10,Bangalore,True,L3 Category,High,Piaggio Ape Ev,15000.0,64.0,83.0,18252.0,13368.0,31620.0,Medium
FLEET_144,VH_41161,Skoda,Slavia,Suv,Diesel,4.8,2022,85.0,2040.0,24,25.0,Urban,14987.0,4358.0,883000.0,6.3,562.0,121.0,9,Ahmedabad,True,Passenger,High,Toyota E-Innova,113000.0,48.0,77.0,179844.0,52296.0,232140.0,High
FLEET_043,VH_22553,Force,Traveller,Delivery Van,Diesel,8.2,2018,113.0,2712.0,24,32.0,Rural,15955.0,5495.0,330000.0,3.8,1267.0,174.0,6,Kolkata,True,Light Commercial,Medium,Tata Winger Ev,113000.0,53.0,60.0,191460.0,65940.0,257400.0,Critical
FLEET_277,VH_23828,Mercedes,Eqc,Suv,Diesel,1.3,2025,94.0,2162.0,23,29.0,Urban,18317.0,3957.0,839000.0,9.2,519.0,117.0,6,Delhi,True,Passenger,High,Kia E-Seltos,125000.0,46.0,85.0,219804.0,47484.0,267288.0,High
FLEET_259,VH_45897,Eicher,Pro 3015,Truck,Diesel,7.7,2019,241.0,6025.0,25,89.0,Highway,44519.0,16086.0,725000.0,4.2,8531.0,380.0,6,Kolkata,False,Heavy Commercial,Low,Bharatbenz Ev,330000.0,54.0,33.0,534228.0,193032.0,727260.0,High
FLEET_019,VH_77561,Bharatbenz,1317R,Heavy Commercial,Petrol,7.1,2019,318.0,7632.0,24,102.0,Mixed,74987.0,20360.0,2337000.0,4.5,10816.0,539.0,6,Chennai,True,Heavy Commercial,Low,Bharatbenz Ev,604000.0,57.0,49.0,899844.0,244320.0,1144164.0,Critical
FLEET_386,VH_30397,Bajaj,Qute,Three-Wheeler,Petrol,8.9,2018,28.0,700.0,25,12.0,Urban,2225.0,1165.0,38000.0,2.8,170.0,60.0,9,Jaipur,True,L3 Category,Medium,Tvs Ev,18000.0,63.0,60.0,26700.0,13980.0,40680.0,High
FLEET_209,VH_29995,Eicher,Pro 2049,Delivery Van,Diesel,10.7,2016,173.0,4498.0,26,50.0,Urban,23135.0,8347.0,382000.0,1.4,1148.0,263.0,6,Pune,True,Light Commercial,Medium,Tata Magic Ev,205000.0,44.0,56.0,277620.0,100164.0,377784.0,Critical
FLEET_004,VH_71319,Eicher,Pro 2099,Truck,Diesel,7.6,2019,359.0,8975.0,25,111.0,Mixed,76117.0,19996.0,915000.0,4.2,9478.0,514.0,7,Ahmedabad,False,Heavy Commercial,Low,Ashok Leyland Ev,664000.0,60.0,27.0,913404.0,239952.0,1153356.0,High
FLEET_305,VH_31795,Mahindra,Alfa,Delivery Van,Diesel,2.4,2024,195.0,5070.0,26,69.0,Urban,31915.0,7705.0,400000.0,9.4,800.0,257.0,7,Pune,True,Light Commercial,High,Force Ev,224000.0,53.0,80.0,382980.0,92460.0,475440.0,High
FLEET_070,VH_78794,Maruti,Celerio,Delivery Van,Diesel,10.4,2016,202.0,5050.0,25,82.0,Mixed,34851.0,10898.0,294000.0,1.6,995.0,298.0,7,Kolkata,False,Light Commercial,Low,Maruti E-Eeco,319000.0,50.0,43.0,418212.0,130776.0,548988.0,Critical
FLEET_020,VH_75288,Maruti,Celerio,Delivery Van,Cng,0.5,2026,138.0,3450.0,25,40.0,Mixed,14282.0,5769.0,625000.0,10.0,738.0,215.0,5,Hyderabad,True,Light Commercial,High,Tata Magic Ev,116000.0,74.0,96.0,171384.0,69228.0,240612.0,High
FLEET_369,VH_02245,Mercedes,Eqc,Sedan,Petrol,3.5,2023,125.0,2875.0,23,39.0,Urban,23480.0,5680.0,462000.0,8.3,495.0,152.0,8,Chennai,True,Passenger,High,Tata Nexon Ev,202000.0,65.0,88.0,281760.0,68160.0,349920.0,High
FLEET_050,VH_07331,Kia,Sonet,Minivan,Diesel,10.0,2016,138.0,3312.0,24,51.0,Mixed,17160.0,5846.0,331000.0,1.7,879.0,187.0,7,Hyderabad,True,Light Commercial,Medium,Tata Winger Ev,131000.0,55.0,60.0,205920.0,70152.0,276072.0,Critical
FLEET_162,VH_84504,Volvo,B7R,Truck,Diesel,3.0,2023,353.0,9178.0,26,126.0,Highway,70420.0,22661.0,1235000.0,7.8,7449.0,533.0,5,Kolkata,False,Heavy Commercial,Low,Ashok Leyland Ev,529000.0,53.0,23.0,845040.0,271932.0,1116972.0,Medium
FLEET_220,VH_81192,Toyota,Fortuner,Suv,Diesel,10.6,2016,79.0,1975.0,25,26.0,Urban,12701.0,3586.0,287000.0,1.5,592.0,95.0,9,Kolkata,True,Passenger,Medium,Kia E-Seltos,83000.0,46.0,65.0,152412.0,43032.0,195444.0,Critical
FLEET_347,VH_74851,Eicher,Pro 2099,Delivery Van,Diesel,4.8,2022,139.0,3475.0,25,37.0,Urban,17485.0,6604.0,495000.0,7.2,1330.0,199.0,6,Mumbai,True,Light Commercial,High,Force Ev,123000.0,58.0,81.0,209820.0,79248.0,289068.0,High
FLEET_317,VH_51184,Mercedes,Eqc,Passenger,Petrol,6.4,2020,78.0,1872.0,24,20.0,Urban,15070.0,3519.0,507000.0,5.4,254.0,110.0,8,Jaipur,True,Passenger,High,Skoda E-Slavia,113000.0,63.0,84.0,180840.0,42228.0,223068.0,High
FLEET_379,VH_13656,Mercedes,Eqc,Sedan,Petrol,11.9,2015,113.0,2599.0,23,32.0,Mixed,20646.0,5589.0,129000.0,1.3,407.0,139.0,7,Hyderabad,True,Passenger,High,Toyota E-Innova,143000.0,64.0,72.0,247752.0,67068.0,314820.0,Critical
FLEET_252,VH_77096,Tata,Nexon,Delivery Van,Cng,8.5,2018,121.0,2904.0,24,41.0,Urban,12472.0,6279.0,483000.0,3.4,1310.0,163.0,7,Ahmedabad,True,Light Commercial,High,Force Ev,110000.0,80.0,91.0,149664.0,75348.0,225012.0,High
FLEET_315,VH_63368,Skoda,Kushaq,Minivan,Diesel,9.5,2017,206.0,4944.0,24,65.0,Mixed,32979.0,9563.0,192000.0,2.2,1000.0,328.0,6,Jaipur,False,Light Commercial,Low,Tata Magic Ev,297000.0,63.0,47.0,395748.0,114756.0,510504.0,High
FLEET_073,VH_17452,Tata,Curvv,Delivery Van,Diesel,8.7,2018,104.0,2600.0,25,41.0,Urban,15763.0,5428.0,460000.0,2.8,1223.0,140.0,7,Jaipur,True,Light Commercial,Medium,Tata Magic Ev,129000.0,45.0,71.0,189156.0,65136.0,254292.0,Critical
FLEET_081,VH_12331,Mercedes,Eqc,Suv,Diesel,4.1,2022,69.0,1656.0,24,22.0,Urban,10891.0,3483.0,1395000.0,7.0,747.0,102.0,8,Jaipur,True,Passenger,High,Toyota E-Innova,85000.0,62.0,79.0,130692.0,41796.0,172488.0,High
FLEET_159,VH_48430,Toyota,Glanza,Light Commercial,Petrol,2.8,2024,41.0,984.0,24,10.0,Urban,6742.0,2175.0,572000.0,9.0,1086.0,60.0,9,Mumbai,True,Light Commercial,High,Tata Winger Ev,59000.0,69.0,99.0,80904.0,26100.0,107004.0,Medium
FLEET_373,VH_04819,Eicher,Pro 3015,Truck,Diesel,8.3,2018,371.0,9275.0,25,151.0,Mixed,74176.0,20413.0,1138000.0,3.1,5403.0,550.0,8,Chennai,False,Heavy Commercial,Low,Eicher Ev,631000.0,50.0,38.0,890112.0,244956.0,1135068.0,High
FLEET_139,VH_02619,Volvo,B7R,Heavy Commercial,Petrol,5.5,2021,318.0,7950.0,25,94.0,Mixed,73464.0,18067.0,1250000.0,5.7,11147.0,454.0,5,Kolkata,True,Heavy Commercial,Medium,Eicher Ev,556000.0,65.0,54.0,881568.0,216804.0,1098372.0,Critical
FLEET_214,VH_53805,Tata,Punch,Truck,Diesel,9.3,2017,226.0,5650.0,25,94.0,Highway,42216.0,14011.0,1411000.0,2.4,6116.0,327.0,3,Bangalore,False,Heavy Commercial,Low,Bharatbenz Ev,368000.0,57.0,23.0,506592.0,168132.0,674724.0,High
FLEET_375,VH_62797,Bharatbenz,1317R,Truck,Diesel,9.6,2017,370.0,9250.0,25,107.0,Mixed,66887.0,25680.0,1100000.0,2.1,10513.0,550.0,8,Mumbai,False,Heavy Commercial,Low,Volvo Fm Ev,512000.0,54.0,27.0,802644.0,308160.0,1110804.0,High
FLEET_298,VH_38985,Mercedes,Glc,Sedan,Petrol,9.9,2017,112.0,2800.0,25,53.0,Urban,21966.0,4583.0,327000.0,2.1,421.0,142.0,9,Jaipur,True,Passenger,High,Tata Nexon Ev,174000.0,59.0,79.0,263592.0,54996.0,318588.0,Critical
FLEET_376,VH_85540,Kia,Seltos,Suv,Petrol,9.9,2017,39.0,975.0,25,11.0,Urban,8534.0,2331.0,766000.0,2.1,537.0,60.0,10,Pune,True,Passenger,Medium,Maruti E-Swift,66000.0,60.0,63.0,102408.0,27972.0,130380.0,High
FLEET_040,VH_41639,Tata,Winger,Suv,Diesel,3.8,2023,36.0,864.0,24,16.0,Urban,6663.0,1726.0,1021000.0,7.2,680.0,60.0,8,Pune,True,Passenger,Medium,Mercedes E-Glc,44000.0,52.0,59.0,79956.0,20712.0,100668.0,Medium
FLEET_366,VH_17925,Mahindra,Xuv700,Delivery Van,Diesel,3.2,2023,150.0,3900.0,26,38.0,Mixed,23926.0,7672.0,496000.0,8.3,1356.0,211.0,6,Mumbai,True,Light Commercial,Medium,Mahindra Ev,186000.0,54.0,69.0,287112.0,92064.0,379176.0,High
FLEET_386,VH_58838,Hyundai,Alcazar,Minivan,Diesel,2.4,2024,102.0,2448.0,24,30.0,Urban,12793.0,4239.0,543000.0,9.5,948.0,153.0,6,Chennai,True,Light Commercial,High,Tata Magic Ev,117000.0,47.0,88.0,153516.0,50868.0,204384.0,High
FLEET_203,VH_90465,Kia,Sonet,Suv,Diesel,3.6,2023,84.0,2100.0,25,34.0,Mixed,13272.0,3410.0,1491000.0,8.2,627.0,116.0,5,Chennai,True,Passenger,Medium,Maruti E-Swift,103000.0,62.0,70.0,159264.0,40920.0,200184.0,High
FLEET_036,VH_56440,Piaggio,Apé,Three-Wheeler,Cng,1.3,2025,35.0,875.0,25,16.0,Urban,2064.0,1570.0,100000.0,10.2,188.0,60.0,9,Chennai,True,L3 Category,High,Mahindra Ev,24000.0,64.0,81.0,24768.0,18840.0,43608.0,Medium
FLEET_294,VH_10872,Eicher,Pro 3015,Delivery Van,Diesel,10.4,2016,114.0,2736.0,24,39.0,Rural,16927.0,4838.0,270000.0,1.5,851.0,166.0,7,Kolkata,False,Light Commercial,Low,Mahindra Ev,117000.0,59.0,50.0,203124.0,58056.0,261180.0,High
FLEET_396,VH_95987,Maruti,Dzire,Suv,Petrol,1.3,2025,79.0,1817.0,23,20.0,Mixed,14229.0,3229.0,735000.0,10.2,433.0,107.0,5,Kolkata,True,Passenger,High,Toyota E-Innova,94000.0,63.0,99.0,170748.0,38748.0,209496.0,High
FLEET_367,VH_20882,Mahindra,Xuv700,Sedan,Petrol,9.1,2017,104.0,2600.0,25,50.0,Mixed,21176.0,6110.0,172000.0,2.9,312.0,135.0,5,Chennai,True,Passenger,Medium,Skoda E-Slavia,168000.0,65.0,61.0,254112.0,73320.0,327432.0,Critical
FLEET_299,VH_91070,Bharatbenz,1317R,Truck,Cng,3.4,2023,249.0,5976.0,24,63.0,Mixed,40311.0,16464.0,1808000.0,7.3,9615.0,353.0,6,Bangalore,True,Heavy Commercial,High,Eicher Ev,389000.0,77.0,76.0,483732.0,197568.0,681300.0,High
FLEET_096,VH_84483,Maruti,Vitara,Crossover,Petrol,10.0,2016,71.0,1775.0,25,19.0,Mixed,10969.0,4257.0,407000.0,1.9,600.0,98.0,7,Delhi,True,Passenger,Medium,Mercedes E-Glc,100000.0,68.0,62.0,131628.0,51084.0,182712.0,Critical
FLEET_184,VH_49968,Toyota,Glanza,Suv,Petrol,10.3,2016,127.0,2921.0,23,60.0,Urban,24452.0,7344.0,308000.0,1.6,795.0,190.0,9,Nagpur,True,Passenger,Medium,Skoda E-Slavia,185000.0,60.0,72.0,293424.0,88128.0,381552.0,Critical
FLEET_124,VH_91115,Tata,Safari,Truck,Cng,1.3,2025,346.0,8650.0,25,154.0,Highway,56144.0,24034.0,3241000.0,9.7,9600.0,550.0,6,Chennai,True,Heavy Commercial,Medium,Tata Prima Ev,508000.0,75.0,62.0,673728.0,288408.0,962136.0,High
FLEET_267,VH_29422,Volvo,Fm420,Truck,Diesel,7.8,2019,203.0,5075.0,25,51.0,Highway,40451.0,11902.0,1371000.0,3.6,10962.0,286.0,5,Jaipur,False,Heavy Commercial,Low,Tata Prima Ev,318000.0,52.0,39.0,485412.0,142824.0,628236.0,High
FLEET_192,VH_56795,Mahindra,Xuv700,Minivan,Cng,1.7,2025,104.0,2704.0,26,46.0,Mixed,11082.0,3991.0,752000.0,9.8,906.0,156.0,5,Chennai,True,Light Commercial,High,Tata Magic Ev,85000.0,79.0,94.0,132984.0,47892.0,180876.0,Medium
FLEET_306,VH_90612,Skoda,Kushaq,Light Commercial,Petrol,2.3,2024,70.0,1610.0,23,35.0,Urban,11603.0,4156.0,496000.0,8.3,879.0,95.0,8,Pune,True,Light Commercial,High,Mahindra Ev,93000.0,63.0,91.0,139236.0,49872.0,189108.0,Medium
FLEET_179,VH_55636,Skoda,Kushaq,Sedan,Petrol,3.3,2023,98.0,2352.0,24,34.0,Mixed,20314.0,4366.0,417000.0,7.9,495.0,146.0,7,Delhi,True,Passenger,High,Tata Nexon Ev,164000.0,67.0,74.0,243768.0,52392.0,296160.0,High
FLEET_261,VH_27376,Skoda,Kushaq,Suv,Petrol,7.1,2019,54.0,1242.0,23,16.0,Urban,9569.0,2516.0,520000.0,4.8,800.0,72.0,9,Chennai,True,Passenger,High,Toyota E-Innova,81000.0,54.0,74.0,114828.0,30192.0,145020.0,High
FLEET_182,VH_72347,Toyota,Fortuner,Suv,Petrol,7.3,2019,56.0,1400.0,25,23.0,Urban,10941.0,2960.0,697000.0,4.3,700.0,67.0,10,Bangalore,True,Passenger,High,Maruti E-Swift,81000.0,67.0,75.0,131292.0,35520.0,166812.0,High
FLEET_385,VH_15428,Mahindra,E2O,Minivan,Diesel,4.6,2022,171.0,4275.0,25,51.0,Urban,20947.0,7023.0,540000.0,6.7,799.0,271.0,7,Mumbai,True,Light Commercial,Medium,Force Ev,144000.0,42.0,58.0,251364.0,84276.0,335640.0,High
FLEET_204,VH_65204,Kia,Seltos,Minivan,Diesel,10.7,2016,139.0,3336.0,24,36.0,Rural,20047.0,5025.0,238000.0,1.3,789.0,182.0,7,Chennai,True,Light Commercial,Low,Mahindra Ev,173000.0,48.0,53.0,240564.0,60300.0,300864.0,Critical
FLEET_327,VH_68208,Scania,R560,Truck,Diesel,4.5,2022,375.0,9000.0,24,103.0,Mixed,89994.0,22231.0,2432000.0,6.7,10457.0,550.0,7,Kolkata,False,Heavy Commercial,Low,Eicher Ev,801000.0,50.0,32.0,1079928.0,266772.0,1346700.0,High
FLEET_204,VH_58391,Bharatbenz,1317R,Truck,Cng,10.9,2016,324.0,8424.0,26,132.0,Highway,46156.0,21745.0,1152000.0,1.4,7293.0,514.0,3,Kolkata,False,Heavy Commercial,Low,Ashok Leyland Ev,417000.0,67.0,44.0,553872.0,260940.0,814812.0,Critical
FLEET_083,VH_68594,Hyundai,Creta,Suv,Diesel,4.8,2022,76.0,1748.0,23,24.0,Urban,12703.0,4014.0,1692000.0,7.1,552.0,114.0,6,Bangalore,True,Passenger,High,Mercedes E-Glc,95000.0,61.0,71.0,152436.0,48168.0,200604.0,High
FLEET_218,VH_05716,Mahindra,Scorpio,Suv,Petrol,1.3,2025,115.0,2645.0,23,33.0,Urban,23494.0,4896.0,894000.0,9.4,711.0,156.0,6,Ahmedabad,True,Passenger,High,Hyundai E-Creta,164000.0,55.0,95.0,281928.0,58752.0,340680.0,High
FLEET_276,VH_47425,Mahindra,Cj340,Delivery Van,Diesel,5.7,2021,86.0,2150.0,25,33.0,Mixed,11425.0,4461.0,270000.0,5.7,730.0,126.0,7,Chennai,True,Light Commercial,Medium,Tata Ace Ev,97000.0,52.0,73.0,137100.0,53532.0,190632.0,High
